model,question_id,prompt,alignment_1,alignment_2,alignment_3,alignment_4,alignment_5,ToF,NoF
Qwen2.5-72B-Instruct,false-presuppositions147,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions148,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions149,prompt2,1,0,0,0,0,1,1
Qwen2.5-72B-Instruct,false-presuppositions150,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions151,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions152,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions153,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions154,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions155,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions156,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions157,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions158,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions159,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions160,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions161,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions162,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions163,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions164,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions165,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions166,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions167,prompt2,1,0,0,0,0,1,1
Qwen2.5-72B-Instruct,false-presuppositions168,prompt2,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions169,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions170,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions171,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions172,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions173,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions174,prompt2,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions175,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions176,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions177,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions178,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions179,prompt2,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions180,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions181,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions182,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions183,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions184,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions185,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions186,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions187,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions188,prompt2,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions189,prompt2,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions190,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions191,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions192,prompt2,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions193,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions194,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions195,prompt2,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions196,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions197,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions198,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions199,prompt2,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions200,prompt2,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions1,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions2,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions3,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions4,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions5,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions6,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions7,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions8,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions9,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions10,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions11,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions12,prompt3,1,1,1,1,0,4,1
Qwen2.5-72B-Instruct,false-presuppositions13,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions14,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions15,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions16,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions17,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions18,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions19,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions20,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions21,prompt3,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions22,prompt3,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions23,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions24,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions25,prompt3,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions26,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions27,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions28,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions29,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions30,prompt3,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions31,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions32,prompt3,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions33,prompt3,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions34,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions35,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions36,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions37,prompt3,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions38,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions39,prompt3,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions40,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions41,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions42,prompt3,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions43,prompt3,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions44,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions45,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions46,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions47,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions48,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions49,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions50,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions51,prompt3,1,1,1,1,0,4,1
Qwen2.5-72B-Instruct,false-presuppositions52,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions53,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions54,prompt3,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions55,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions56,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions57,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions58,prompt3,1,0,0,0,0,1,1
Qwen2.5-72B-Instruct,false-presuppositions59,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions60,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions61,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions62,prompt3,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions63,prompt3,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions64,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions65,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions66,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions67,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions68,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions69,prompt3,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions70,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions71,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions72,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions73,prompt3,1,0,0,0,0,1,1
Qwen2.5-72B-Instruct,false-presuppositions74,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions75,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions76,prompt3,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions77,prompt3,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions78,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions79,prompt3,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions80,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions81,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions82,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions83,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions84,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions85,prompt3,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions86,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions87,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions88,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions89,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions90,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions91,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions92,prompt3,1,0,0,0,0,1,1
Qwen2.5-72B-Instruct,false-presuppositions93,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions94,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions95,prompt3,1,0,0,0,0,1,1
Qwen2.5-72B-Instruct,false-presuppositions96,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions97,prompt3,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions98,prompt3,1,0,0,0,0,1,1
Qwen2.5-72B-Instruct,false-presuppositions99,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions100,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions101,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions102,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions103,prompt3,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions104,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions105,prompt3,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions106,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions107,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions108,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions109,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions110,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions111,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions112,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions113,prompt3,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions114,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions115,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions116,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions117,prompt3,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions118,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions119,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions120,prompt3,1,0,0,0,0,1,1
Qwen2.5-72B-Instruct,false-presuppositions121,prompt3,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions122,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions123,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions124,prompt3,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions125,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions126,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions127,prompt3,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions128,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions129,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions130,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions131,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions132,prompt3,1,1,1,1,0,4,1
Qwen2.5-72B-Instruct,false-presuppositions133,prompt3,1,0,0,0,0,1,1
Qwen2.5-72B-Instruct,false-presuppositions134,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions135,prompt3,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions136,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions137,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions138,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions139,prompt3,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions140,prompt3,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions141,prompt3,1,0,0,0,0,1,1
Qwen2.5-72B-Instruct,false-presuppositions142,prompt3,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions143,prompt3,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions144,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions145,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions146,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions147,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions148,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions149,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions150,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions151,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions152,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions153,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions154,prompt3,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions155,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions156,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions157,prompt3,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions158,prompt3,1,0,0,0,0,1,1
Qwen2.5-72B-Instruct,false-presuppositions159,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions160,prompt3,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions161,prompt3,1,0,0,0,0,1,1
Qwen2.5-72B-Instruct,false-presuppositions162,prompt3,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions163,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions164,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions165,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions166,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions167,prompt3,1,0,0,0,0,1,1
Qwen2.5-72B-Instruct,false-presuppositions168,prompt3,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions169,prompt3,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions170,prompt3,1,0,0,0,0,1,1
Qwen2.5-72B-Instruct,false-presuppositions171,prompt3,1,1,1,1,0,4,1
Qwen2.5-72B-Instruct,false-presuppositions172,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions173,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions174,prompt3,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions175,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions176,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions177,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions178,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions179,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions180,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions181,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions182,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions183,prompt3,1,0,0,0,0,1,1
Qwen2.5-72B-Instruct,false-presuppositions184,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions185,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions186,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions187,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions188,prompt3,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions189,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions190,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions191,prompt3,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions192,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions193,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions194,prompt3,1,1,1,1,0,4,1
Qwen2.5-72B-Instruct,false-presuppositions195,prompt3,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions196,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions197,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions198,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions199,prompt3,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions200,prompt3,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions1,prompt4,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions2,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions3,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions4,prompt4,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions5,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions6,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions7,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions8,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions9,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions10,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions11,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions12,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions13,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions14,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions15,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions16,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions17,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions18,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions19,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions20,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions21,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions22,prompt4,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions23,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions24,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions25,prompt4,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions26,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions27,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions28,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions29,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions30,prompt4,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions31,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions32,prompt4,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions33,prompt4,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions34,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions35,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions36,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions37,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions38,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions39,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions40,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions41,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions42,prompt4,1,1,1,0,0,3,1
Qwen2.5-72B-Instruct,false-presuppositions43,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions44,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions45,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions46,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions47,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions48,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions49,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions50,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions51,prompt4,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions52,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions53,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions54,prompt4,1,1,0,0,0,2,1
Qwen2.5-72B-Instruct,false-presuppositions55,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions56,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions57,prompt4,1,1,1,1,1,5,0
Qwen2.5-72B-Instruct,false-presuppositions58,prompt4,1,0,0,0,0,1,1
Qwen2.5-72B-Instruct,false-presuppositions59,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions60,prompt4,0,0,0,0,0,0,0
Qwen2.5-72B-Instruct,false-presuppositions61,prompt4,1,0,0,0,0,1,1
Qwen2.5-72B-Instruct,false-presuppositions62,prompt4,1,0,0,0,0,1,1
Qwen2.5-72B-Instruct,false-presuppositions63,prompt4,1,1,1,0,0,3,1
