GroupID,Segment,LSM,WC.Total
claude_prompt2_false-presuppositions146_2,1,0.43,192
claude_prompt2_false-presuppositions146_3,1,0.65,224
claude_prompt2_false-presuppositions146_4,1,0.44,224
claude_prompt2_false-presuppositions146_5,1,0.61,239
claude_prompt3_false-presuppositions146_1,1,0.49,153
claude_prompt3_false-presuppositions146_2,1,0.44,205
claude_prompt3_false-presuppositions146_3,1,0.60,215
claude_prompt3_false-presuppositions146_4,1,0.49,222
claude_prompt3_false-presuppositions146_5,1,0.52,226
claude_prompt4_false-presuppositions146_1,1,0.49,156
claude_prompt4_false-presuppositions146_2,1,0.45,218
claude_prompt4_false-presuppositions146_3,1,0.65,216
claude_prompt4_false-presuppositions146_4,1,0.47,246
claude_prompt4_false-presuppositions146_5,1,0.54,238
claude_prompt0_false-presuppositions147_1,1,0.31,177
claude_prompt0_false-presuppositions147_2,1,0.44,237
claude_prompt0_false-presuppositions147_3,1,0.43,254
claude_prompt0_false-presuppositions147_4,1,0.44,257
claude_prompt0_false-presuppositions147_5,1,0.43,262
claude_prompt1_false-presuppositions147_1,1,0.33,175
claude_prompt1_false-presuppositions147_2,1,0.44,220
claude_prompt1_false-presuppositions147_3,1,0.48,230
claude_prompt1_false-presuppositions147_4,1,0.43,243
claude_prompt1_false-presuppositions147_5,1,0.52,252
claude_prompt2_false-presuppositions147_1,1,0.44,176
claude_prompt2_false-presuppositions147_2,1,0.50,256
claude_prompt2_false-presuppositions147_3,1,0.43,252
claude_prompt2_false-presuppositions147_4,1,0.49,240
claude_prompt2_false-presuppositions147_5,1,0.49,253
claude_prompt3_false-presuppositions147_1,1,0.39,178
claude_prompt3_false-presuppositions147_2,1,0.55,221
claude_prompt3_false-presuppositions147_3,1,0.45,237
claude_prompt3_false-presuppositions147_4,1,0.43,264
claude_prompt3_false-presuppositions147_5,1,0.40,253
claude_prompt4_false-presuppositions147_1,1,0.40,201
claude_prompt4_false-presuppositions147_2,1,0.54,228
claude_prompt4_false-presuppositions147_3,1,0.50,239
claude_prompt4_false-presuppositions147_4,1,0.49,243
claude_prompt4_false-presuppositions147_5,1,0.53,240
claude_prompt0_false-presuppositions148_1,1
claude_prompt0_false-presuppositions148_2,1,0.44,215
claude_prompt0_false-presuppositions148_3,1,0.71,222
claude_prompt0_false-presuppositions148_4,1,0.74,241
claude_prompt0_false-presuppositions148_5,1,0.59,249
claude_prompt1_false-presuppositions148_1,1
claude_prompt1_false-presuppositions148_2,1,0.44,212
claude_prompt1_false-presuppositions148_3,1,0.69,230
claude_prompt1_false-presuppositions148_4,1,0.77,244
claude_prompt1_false-presuppositions148_5,1,0.48,241
claude_prompt2_false-presuppositions148_1,1
claude_prompt2_false-presuppositions148_2,1,0.46,215
claude_prompt2_false-presuppositions148_3,1,0.78,226
claude_prompt2_false-presuppositions148_4,1,0.73,237
claude_prompt2_false-presuppositions148_5,1,0.54,243
claude_prompt3_false-presuppositions148_1,1
claude_prompt3_false-presuppositions148_2,1,0.44,229
claude_prompt3_false-presuppositions148_3,1,0.72,230
claude_prompt3_false-presuppositions148_4,1,0.72,233
claude_prompt3_false-presuppositions148_5,1,0.49,235
claude_prompt4_false-presuppositions148_1,1
claude_prompt4_false-presuppositions148_2,1,0.46,231
claude_prompt4_false-presuppositions148_3,1,0.69,249
claude_prompt4_false-presuppositions148_4,1,0.68,262
claude_prompt4_false-presuppositions148_5,1,0.56,256
claude_prompt0_false-presuppositions149_1,1,0.62,172
claude_prompt0_false-presuppositions149_2,1,0.49,218
claude_prompt0_false-presuppositions149_3,1,0.32,237
claude_prompt0_false-presuppositions149_4,1,0.43,239
claude_prompt0_false-presuppositions149_5,1,0.59,262
claude_prompt1_false-presuppositions149_1,1,0.59,152
claude_prompt1_false-presuppositions149_2,1,0.48,208
claude_prompt1_false-presuppositions149_3,1,0.32,240
claude_prompt1_false-presuppositions149_4,1,0.48,239
claude_prompt1_false-presuppositions149_5,1,0.65,261
claude_prompt2_false-presuppositions149_1,1,0.43,199
claude_prompt2_false-presuppositions149_2,1,0.69,226
claude_prompt2_false-presuppositions149_3,1,0.44,225
claude_prompt2_false-presuppositions149_4,1,0.58,246
claude_prompt2_false-presuppositions149_5,1,0.62,239
claude_prompt3_false-presuppositions149_1,1,0.40,190
claude_prompt3_false-presuppositions149_2,1,0.51,223
claude_prompt3_false-presuppositions149_3,1,0.47,233
claude_prompt3_false-presuppositions149_4,1,0.39,257
claude_prompt3_false-presuppositions149_5,1,0.56,252
claude_prompt4_false-presuppositions149_1,1,0.41,188
claude_prompt4_false-presuppositions149_2,1,0.60,225
claude_prompt4_false-presuppositions149_3,1,0.41,233
claude_prompt4_false-presuppositions149_4,1,0.53,243
claude_prompt4_false-presuppositions149_5,1,0.70,247
claude_prompt0_false-presuppositions15_1,1,0.39,171
claude_prompt0_false-presuppositions15_2,1,0.62,204
claude_prompt0_false-presuppositions15_3,1,0.71,202
claude_prompt0_false-presuppositions15_4,1,0.74,241
claude_prompt0_false-presuppositions15_5,1,0.60,210
claude_prompt1_false-presuppositions15_1,1,0.43,155
claude_prompt1_false-presuppositions15_2,1,0.62,191
claude_prompt1_false-presuppositions15_3,1,0.77,210
claude_prompt1_false-presuppositions15_4,1,0.83,228
claude_prompt1_false-presuppositions15_5,1,0.61,227
claude_prompt2_false-presuppositions15_1,1,0.48,183
claude_prompt2_false-presuppositions15_2,1,0.69,210
claude_prompt2_false-presuppositions15_3,1,0.80,218
claude_prompt2_false-presuppositions15_4,1,0.73,234
claude_prompt2_false-presuppositions15_5,1,0.69,235
claude_prompt3_false-presuppositions15_1,1,0.41,205
claude_prompt3_false-presuppositions15_2,1,0.62,229
claude_prompt3_false-presuppositions15_3,1,0.65,212
claude_prompt3_false-presuppositions15_4,1,0.70,237
claude_prompt3_false-presuppositions15_5,1,0.62,250
claude_prompt4_false-presuppositions15_1,1,0.49,181
claude_prompt4_false-presuppositions15_2,1,0.66,218
claude_prompt4_false-presuppositions15_3,1,0.82,218
claude_prompt4_false-presuppositions15_4,1,0.79,245
claude_prompt4_false-presuppositions15_5,1,0.64,246
claude_prompt0_false-presuppositions150_1,1,0.42,181
claude_prompt0_false-presuppositions150_2,1,0.35,233
claude_prompt0_false-presuppositions150_3,1,0.56,219
claude_prompt0_false-presuppositions150_4,1,0.70,238
claude_prompt0_false-presuppositions150_5,1,0.57,244
claude_prompt1_false-presuppositions150_1,1,0.28,142
claude_prompt1_false-presuppositions150_2,1,0.39,217
claude_prompt1_false-presuppositions150_3,1,0.53,207
claude_prompt1_false-presuppositions150_4,1,0.70,234
claude_prompt1_false-presuppositions150_5,1,0.58,226
claude_prompt2_false-presuppositions150_1,1,0.50,165
claude_prompt2_false-presuppositions150_2,1,0.44,225
claude_prompt2_false-presuppositions150_3,1,0.57,220
claude_prompt2_false-presuppositions150_4,1,0.83,247
claude_prompt2_false-presuppositions150_5,1,0.68,234
claude_prompt3_false-presuppositions150_1,1,0.40,154
claude_prompt3_false-presuppositions150_2,1,0.34,205
claude_prompt3_false-presuppositions150_3,1,0.52,234
claude_prompt3_false-presuppositions150_4,1,0.67,257
claude_prompt3_false-presuppositions150_5,1,0.62,251
claude_prompt4_false-presuppositions150_1,1,0.39,156
claude_prompt4_false-presuppositions150_2,1,0.42,222
claude_prompt4_false-presuppositions150_3,1,0.57,212
claude_prompt4_false-presuppositions150_4,1,0.71,229
claude_prompt4_false-presuppositions150_5,1,0.69,251
claude_prompt0_false-presuppositions151_1,1,0.67,190
claude_prompt0_false-presuppositions151_2,1,0.65,220
claude_prompt0_false-presuppositions151_3,1,0.52,210
claude_prompt0_false-presuppositions151_4,1,0.58,245
claude_prompt0_false-presuppositions151_5,1,0.51,234
claude_prompt1_false-presuppositions151_1,1,0.67,176
claude_prompt1_false-presuppositions151_2,1,0.71,193
claude_prompt1_false-presuppositions151_3,1,0.54,216
claude_prompt1_false-presuppositions151_4,1,0.57,225
claude_prompt1_false-presuppositions151_5,1,0.49,217
claude_prompt2_false-presuppositions151_1,1,0.68,162
claude_prompt2_false-presuppositions151_2,1,0.69,215
claude_prompt2_false-presuppositions151_3,1,0.60,236
claude_prompt2_false-presuppositions151_4,1,0.61,239
claude_prompt2_false-presuppositions151_5,1,0.55,242
claude_prompt3_false-presuppositions151_1,1,0.71,169
claude_prompt3_false-presuppositions151_2,1,0.80,204
claude_prompt3_false-presuppositions151_3,1,0.55,232
claude_prompt3_false-presuppositions151_4,1,0.58,259
claude_prompt3_false-presuppositions151_5,1,0.47,246
claude_prompt4_false-presuppositions151_1,1,0.55,219
claude_prompt4_false-presuppositions151_2,1,0.65,213
claude_prompt4_false-presuppositions151_3,1,0.59,223
claude_prompt4_false-presuppositions151_4,1,0.57,235
claude_prompt4_false-presuppositions151_5,1,0.57,224
claude_prompt0_false-presuppositions152_1,1,0.45,171
claude_prompt0_false-presuppositions152_2,1,0.37,205
claude_prompt0_false-presuppositions152_3,1,0.43,205
claude_prompt0_false-presuppositions152_4,1,0.46,219
claude_prompt0_false-presuppositions152_5,1,0.42,214
claude_prompt1_false-presuppositions152_1,1,0.41,147
claude_prompt1_false-presuppositions152_2,1,0.49,210
claude_prompt1_false-presuppositions152_3,1,0.49,214
claude_prompt1_false-presuppositions152_4,1,0.49,222
claude_prompt1_false-presuppositions152_5,1,0.48,225
claude_prompt2_false-presuppositions152_1,1,0.47,202
claude_prompt2_false-presuppositions152_2,1,0.50,244
claude_prompt2_false-presuppositions152_3,1,0.45,225
claude_prompt2_false-presuppositions152_4,1,0.50,234
claude_prompt2_false-presuppositions152_5,1,0.49,222
claude_prompt3_false-presuppositions152_1,1,0.45,151
claude_prompt3_false-presuppositions152_2,1,0.47,212
claude_prompt3_false-presuppositions152_3,1,0.47,234
claude_prompt3_false-presuppositions152_4,1,0.40,228
claude_prompt3_false-presuppositions152_5,1,0.42,222
claude_prompt4_false-presuppositions152_1,1,0.42,183
claude_prompt4_false-presuppositions152_2,1,0.45,218
claude_prompt4_false-presuppositions152_3,1,0.41,222
claude_prompt4_false-presuppositions152_4,1,0.45,228
claude_prompt4_false-presuppositions152_5,1,0.43,228
claude_prompt0_false-presuppositions153_1,1,0.46,182
claude_prompt0_false-presuppositions153_2,1,0.43,217
claude_prompt0_false-presuppositions153_3,1,0.46,225
claude_prompt0_false-presuppositions153_4,1,0.54,215
claude_prompt0_false-presuppositions153_5,1,0.53,224
claude_prompt1_false-presuppositions153_1,1,0.55,207
claude_prompt1_false-presuppositions153_2,1,0.50,207
claude_prompt1_false-presuppositions153_3,1,0.57,224
claude_prompt1_false-presuppositions153_4,1,0.46,247
claude_prompt1_false-presuppositions153_5,1,0.54,237
claude_prompt2_false-presuppositions153_1,1,0.59,178
claude_prompt2_false-presuppositions153_2,1,0.60,229
claude_prompt2_false-presuppositions153_3,1,0.47,236
claude_prompt2_false-presuppositions153_4,1,0.58,239
claude_prompt2_false-presuppositions153_5,1,0.57,233
claude_prompt3_false-presuppositions153_1,1,0.60,158
claude_prompt3_false-presuppositions153_2,1,0.46,233
claude_prompt3_false-presuppositions153_3,1,0.42,241
claude_prompt3_false-presuppositions153_4,1,0.47,260
claude_prompt3_false-presuppositions153_5,1,0.53,249
claude_prompt4_false-presuppositions153_1,1,0.61,204
claude_prompt4_false-presuppositions153_2,1,0.54,233
claude_prompt4_false-presuppositions153_3,1,0.59,215
claude_prompt4_false-presuppositions153_4,1,0.64,235
claude_prompt4_false-presuppositions153_5,1,0.49,237
claude_prompt0_false-presuppositions154_1,1
claude_prompt0_false-presuppositions154_2,1,0.68,212
claude_prompt0_false-presuppositions154_3,1,0.70,202
claude_prompt0_false-presuppositions154_4,1,0.63,216
claude_prompt0_false-presuppositions154_5,1,0.64,221
claude_prompt1_false-presuppositions154_1,1
claude_prompt1_false-presuppositions154_2,1,0.77,200
claude_prompt1_false-presuppositions154_3,1,0.62,185
claude_prompt1_false-presuppositions154_4,1,0.74,206
claude_prompt1_false-presuppositions154_5,1,0.60,209
claude_prompt2_false-presuppositions154_1,1
claude_prompt2_false-presuppositions154_2,1,0.71,200
claude_prompt2_false-presuppositions154_3,1,0.71,194
claude_prompt2_false-presuppositions154_4,1,0.80,215
claude_prompt2_false-presuppositions154_5,1,0.61,227
claude_prompt3_false-presuppositions154_1,1
claude_prompt3_false-presuppositions154_2,1,0.54,211
claude_prompt3_false-presuppositions154_3,1,0.64,197
claude_prompt3_false-presuppositions154_4,1,0.75,224
claude_prompt3_false-presuppositions154_5,1,0.61,235
claude_prompt4_false-presuppositions154_1,1
claude_prompt4_false-presuppositions154_2,1,0.73,210
claude_prompt4_false-presuppositions154_3,1,0.63,213
claude_prompt4_false-presuppositions154_4,1,0.74,220
claude_prompt4_false-presuppositions154_5,1,0.62,223
claude_prompt0_false-presuppositions155_1,1,0.53,224
claude_prompt0_false-presuppositions155_2,1,0.56,203
claude_prompt0_false-presuppositions155_3,1,0.51,210
claude_prompt0_false-presuppositions155_4,1,0.62,231
claude_prompt0_false-presuppositions155_5,1,0.39,205
claude_prompt1_false-presuppositions155_1,1,0.48,179
claude_prompt1_false-presuppositions155_2,1,0.56,180
claude_prompt1_false-presuppositions155_3,1,0.51,188
claude_prompt1_false-presuppositions155_4,1,0.61,217
claude_prompt1_false-presuppositions155_5,1,0.41,195
claude_prompt2_false-presuppositions155_1,1,0.55,191
claude_prompt2_false-presuppositions155_2,1,0.64,180
claude_prompt2_false-presuppositions155_3,1,0.53,182
claude_prompt2_false-presuppositions155_4,1,0.61,210
claude_prompt2_false-presuppositions155_5,1,0.39,178
claude_prompt3_false-presuppositions155_1,1,0.51,145
claude_prompt3_false-presuppositions155_2,1,0.61,186
claude_prompt3_false-presuppositions155_3,1,0.47,197
claude_prompt3_false-presuppositions155_4,1,0.61,232
claude_prompt3_false-presuppositions155_5,1,0.33,195
claude_prompt4_false-presuppositions155_1,1,0.47,190
claude_prompt4_false-presuppositions155_2,1,0.64,214
claude_prompt4_false-presuppositions155_3,1,0.54,234
claude_prompt4_false-presuppositions155_4,1,0.68,240
claude_prompt4_false-presuppositions155_5,1,0.38,212
claude_prompt0_false-presuppositions156_1,1,0.48,176
claude_prompt0_false-presuppositions156_2,1,0.51,195
claude_prompt0_false-presuppositions156_3,1,0.53,222
claude_prompt0_false-presuppositions156_4,1,0.77,230
claude_prompt0_false-presuppositions156_5,1,0.34,230
claude_prompt1_false-presuppositions156_1,1,0.42,199
claude_prompt1_false-presuppositions156_2,1,0.57,233
claude_prompt1_false-presuppositions156_3,1,0.56,229
claude_prompt1_false-presuppositions156_4,1,0.78,257
claude_prompt1_false-presuppositions156_5,1,0.42,242
claude_prompt2_false-presuppositions156_1,1,0.55,218
claude_prompt2_false-presuppositions156_2,1,0.56,236
claude_prompt2_false-presuppositions156_3,1,0.53,231
claude_prompt2_false-presuppositions156_4,1,0.81,251
claude_prompt2_false-presuppositions156_5,1,0.47,241
claude_prompt3_false-presuppositions156_1,1,0.49,197
claude_prompt3_false-presuppositions156_2,1,0.55,222
claude_prompt3_false-presuppositions156_3,1,0.56,238
claude_prompt3_false-presuppositions156_4,1,0.73,258
claude_prompt3_false-presuppositions156_5,1,0.33,247
claude_prompt4_false-presuppositions156_1,1,0.52,192
claude_prompt4_false-presuppositions156_2,1,0.52,237
claude_prompt4_false-presuppositions156_3,1,0.55,217
claude_prompt4_false-presuppositions156_4,1,0.67,240
claude_prompt4_false-presuppositions156_5,1,0.34,225
claude_prompt0_false-presuppositions157_1,1,0.63,125
claude_prompt0_false-presuppositions157_2,1,0.52,192
claude_prompt0_false-presuppositions157_3,1,0.52,220
claude_prompt0_false-presuppositions157_4,1,0.56,224
claude_prompt0_false-presuppositions157_5,1,0.69,219
claude_prompt1_false-presuppositions157_1,1,0.54,122
claude_prompt1_false-presuppositions157_2,1,0.61,224
claude_prompt1_false-presuppositions157_3,1,0.56,229
claude_prompt1_false-presuppositions157_4,1,0.63,237
claude_prompt1_false-presuppositions157_5,1,0.63,230
claude_prompt2_false-presuppositions157_1,1,0.63,158
claude_prompt2_false-presuppositions157_2,1,0.62,232
claude_prompt2_false-presuppositions157_3,1,0.66,211
claude_prompt2_false-presuppositions157_4,1,0.65,225
claude_prompt2_false-presuppositions157_5,1,0.61,222
claude_prompt3_false-presuppositions157_1,1,0.60,124
claude_prompt3_false-presuppositions157_2,1,0.53,203
claude_prompt3_false-presuppositions157_3,1,0.53,203
claude_prompt3_false-presuppositions157_4,1,0.53,203
claude_prompt3_false-presuppositions157_5,1,0.53,203
claude_prompt4_false-presuppositions157_1,1,0.63,150
claude_prompt4_false-presuppositions157_2,1,0.64,214
claude_prompt4_false-presuppositions157_3,1,0.57,218
claude_prompt4_false-presuppositions157_4,1,0.64,221
claude_prompt4_false-presuppositions157_5,1,0.59,216
claude_prompt0_false-presuppositions158_1,1,0.53,186
claude_prompt0_false-presuppositions158_2,1,0.67,238
claude_prompt0_false-presuppositions158_3,1,0.56,232
claude_prompt0_false-presuppositions158_4,1,0.77,248
claude_prompt0_false-presuppositions158_5,1,0.56,227
claude_prompt1_false-presuppositions158_1,1,0.65,176
