GroupID,Segment,Person.1,Person.2,LSM,WC.Person.1,WC.Person.2
deepseek-r1_prompt4_false-presuppositions14_2,1,human,agent,0.39,14,236
deepseek-r1_prompt4_false-presuppositions14_3,1,human,agent,0.66,18,264
deepseek-r1_prompt4_false-presuppositions14_4,1,human,agent,0.56,23,291
deepseek-r1_prompt4_false-presuppositions14_5,1,human,agent,0.55,24,270
deepseek-r1_prompt0_false-presuppositions140_1,1,human,agent,0.72,54,279
deepseek-r1_prompt0_false-presuppositions140_2,1,human,agent,0.64,34,294
deepseek-r1_prompt0_false-presuppositions140_3,1,human,agent,0.61,27,305
deepseek-r1_prompt0_false-presuppositions140_4,1,human,agent,0.65,27,295
deepseek-r1_prompt0_false-presuppositions140_5,1,human,agent,0.49,28,273
deepseek-r1_prompt1_false-presuppositions140_1,1,human,agent,0.63,54,278
deepseek-r1_prompt1_false-presuppositions140_2,1,human,agent,0.55,34,253
deepseek-r1_prompt1_false-presuppositions140_3,1,human,agent,0.61,27,267
deepseek-r1_prompt1_false-presuppositions140_4,1,human,agent,0.60,27,299
deepseek-r1_prompt1_false-presuppositions140_5,1,human,agent,0.53,28,263
deepseek-r1_prompt2_false-presuppositions140_1,1,human,agent,0.54,54,110
deepseek-r1_prompt2_false-presuppositions140_2,1,human,agent,0.57,34,249
deepseek-r1_prompt2_false-presuppositions140_3,1,human,agent,0.62,27,272
deepseek-r1_prompt2_false-presuppositions140_4,1,human,agent,0.71,27,293
deepseek-r1_prompt2_false-presuppositions140_5,1,human,agent,0.55,28,306
deepseek-r1_prompt3_false-presuppositions140_1,1,human,agent,0.46,54,243
deepseek-r1_prompt3_false-presuppositions140_2,1,human,agent,0.52,34,250
deepseek-r1_prompt3_false-presuppositions140_3,1,human,agent,0.53,27,257
deepseek-r1_prompt3_false-presuppositions140_4,1,human,agent,0.59,27,271
deepseek-r1_prompt3_false-presuppositions140_5,1,human,agent,0.56,28,302
deepseek-r1_prompt4_false-presuppositions140_1,1,human,agent,0.73,54,114
deepseek-r1_prompt4_false-presuppositions140_2,1,human,agent,0.63,34,205
deepseek-r1_prompt4_false-presuppositions140_3,1,human,agent,0.62,27,249
deepseek-r1_prompt4_false-presuppositions140_4,1,human,agent,0.67,27,277
deepseek-r1_prompt4_false-presuppositions140_5,1,human,agent,0.63,28,267
deepseek-r1_prompt0_false-presuppositions141_1,1,human,agent,0.46,20,188
deepseek-r1_prompt0_false-presuppositions141_2,1,human,agent,0.46,18,225
deepseek-r1_prompt0_false-presuppositions141_3,1,human,agent,0.45,18,238
deepseek-r1_prompt0_false-presuppositions141_4,1,human,agent,0.39,20,233
deepseek-r1_prompt0_false-presuppositions141_5,1,human,agent,0.30,20,238
deepseek-r1_prompt1_false-presuppositions141_1,1,human,agent,0.44,20,181
deepseek-r1_prompt1_false-presuppositions141_2,1,human,agent,0.44,18,238
deepseek-r1_prompt1_false-presuppositions141_3,1,human,agent,0.39,18,236
deepseek-r1_prompt1_false-presuppositions141_4,1,human,agent,0.34,20,265
deepseek-r1_prompt1_false-presuppositions141_5,1,human,agent,0.29,20,259
deepseek-r1_prompt2_false-presuppositions141_1,1,human,agent,0.58,20,147
deepseek-r1_prompt2_false-presuppositions141_2,1,human,agent,0.60,18,250
deepseek-r1_prompt2_false-presuppositions141_3,1,human,agent,0.59,18,243
deepseek-r1_prompt2_false-presuppositions141_4,1,human,agent,0.42,20,262
deepseek-r1_prompt2_false-presuppositions141_5,1,human,agent,0.35,20,256
deepseek-r1_prompt3_false-presuppositions141_1,1,human,agent,0.47,20,142
deepseek-r1_prompt3_false-presuppositions141_2,1,human,agent,0.44,18,227
deepseek-r1_prompt3_false-presuppositions141_3,1,human,agent,0.43,18,263
deepseek-r1_prompt3_false-presuppositions141_4,1,human,agent,0.38,20,250
deepseek-r1_prompt3_false-presuppositions141_5,1,human,agent,0.26,20,237
deepseek-r1_prompt4_false-presuppositions141_1,1,human,agent,0.58,20,117
deepseek-r1_prompt4_false-presuppositions141_2,1,human,agent,0.45,18,235
deepseek-r1_prompt4_false-presuppositions141_3,1,human,agent,0.49,18,261
deepseek-r1_prompt4_false-presuppositions141_4,1,human,agent,0.43,20,252
deepseek-r1_prompt4_false-presuppositions141_5,1,human,agent,0.34,20,250
deepseek-r1_prompt0_false-presuppositions142_1,1,human,agent,0.59,39,277
deepseek-r1_prompt0_false-presuppositions142_2,1,human,agent,0.58,30,234
deepseek-r1_prompt0_false-presuppositions142_3,1,human,agent,0.57,32,244
deepseek-r1_prompt0_false-presuppositions142_4,1,human,agent,0.70,41,260
deepseek-r1_prompt0_false-presuppositions142_5,1,human,agent,0.73,35,286
deepseek-r1_prompt1_false-presuppositions142_1,1,human,agent,0.41,39,296
deepseek-r1_prompt1_false-presuppositions142_2,1,human,agent,0.58,30,251
deepseek-r1_prompt1_false-presuppositions142_3,1,human,agent,0.67,32,233
deepseek-r1_prompt1_false-presuppositions142_4,1,human,agent,0.69,41,291
deepseek-r1_prompt1_false-presuppositions142_5,1,human,agent,0.68,35,263
deepseek-r1_prompt2_false-presuppositions142_1,1,human,agent,0.67,39,183
deepseek-r1_prompt2_false-presuppositions142_2,1,human,agent,0.66,30,247
deepseek-r1_prompt2_false-presuppositions142_3,1,human,agent,0.78,32,250
deepseek-r1_prompt2_false-presuppositions142_4,1,human,agent,0.74,41,283
deepseek-r1_prompt2_false-presuppositions142_5,1,human,agent,0.72,35,282
deepseek-r1_prompt3_false-presuppositions142_1,1,human,agent,0.55,39,227
deepseek-r1_prompt3_false-presuppositions142_2,1,human,agent,0.61,30,248
deepseek-r1_prompt3_false-presuppositions142_3,1,human,agent,0.53,32,247
deepseek-r1_prompt3_false-presuppositions142_4,1,human,agent,0.68,41,260
deepseek-r1_prompt3_false-presuppositions142_5,1,human,agent,0.68,35,285
deepseek-r1_prompt4_false-presuppositions142_1,1,human,agent,0.58,39,162
deepseek-r1_prompt4_false-presuppositions142_2,1,human,agent,0.64,30,247
deepseek-r1_prompt4_false-presuppositions142_3,1,human,agent,0.70,32,284
deepseek-r1_prompt4_false-presuppositions142_4,1,human,agent,0.70,41,268
deepseek-r1_prompt4_false-presuppositions142_5,1,human,agent,0.74,35,266
deepseek-r1_prompt0_false-presuppositions143_1,1,human,agent,0.70,29,289
deepseek-r1_prompt0_false-presuppositions143_2,1,human,agent,0.38,17,239
deepseek-r1_prompt0_false-presuppositions143_3,1,human,agent,0.34,18,254
deepseek-r1_prompt0_false-presuppositions143_4,1,human,agent,0.74,26,229
deepseek-r1_prompt0_false-presuppositions143_5,1,human,agent,0.54,25,264
deepseek-r1_prompt1_false-presuppositions143_1,1,human,agent,0.69,29,189
deepseek-r1_prompt1_false-presuppositions143_2,1,human,agent,0.36,17,271
deepseek-r1_prompt1_false-presuppositions143_3,1,human,agent,0.26,18,249
deepseek-r1_prompt1_false-presuppositions143_4,1,human,agent,0.67,26,241
deepseek-r1_prompt1_false-presuppositions143_5,1,human,agent,0.57,25,268
deepseek-r1_prompt2_false-presuppositions143_1,1,human,agent,0.60,29,135
deepseek-r1_prompt2_false-presuppositions143_2,1,human,agent,0.53,17,243
deepseek-r1_prompt2_false-presuppositions143_3,1,human,agent,0.39,18,272
deepseek-r1_prompt2_false-presuppositions143_4,1,human,agent,0.82,26,300
deepseek-r1_prompt2_false-presuppositions143_5,1,human,agent,0.66,25,314
deepseek-r1_prompt3_false-presuppositions143_1,1,human,agent,0.57,29,261
deepseek-r1_prompt3_false-presuppositions143_2,1,human,agent,0.32,17,245
deepseek-r1_prompt3_false-presuppositions143_3,1,human,agent,0.34,18,248
deepseek-r1_prompt3_false-presuppositions143_4,1,human,agent,0.80,26,276
deepseek-r1_prompt3_false-presuppositions143_5,1,human,agent,0.55,25,289
deepseek-r1_prompt4_false-presuppositions143_1,1,human,agent,0.60,29,156
deepseek-r1_prompt4_false-presuppositions143_2,1,human,agent,0.40,17,227
deepseek-r1_prompt4_false-presuppositions143_3,1,human,agent,0.40,18,237
deepseek-r1_prompt4_false-presuppositions143_4,1,human,agent,0.77,26,240
deepseek-r1_prompt4_false-presuppositions143_5,1,human,agent,0.61,25,283
deepseek-r1_prompt0_false-presuppositions144_1,1,human,agent,0.61,20,248
deepseek-r1_prompt0_false-presuppositions144_2,1,human,agent,0.55,27,230
deepseek-r1_prompt0_false-presuppositions144_3,1,human,agent,0.67,25,258
deepseek-r1_prompt0_false-presuppositions144_4,1,human,agent,0.74,28,301
deepseek-r1_prompt0_false-presuppositions144_5,1,human,agent,0.52,27,300
deepseek-r1_prompt1_false-presuppositions144_1,1,human,agent,0.57,20,226
deepseek-r1_prompt1_false-presuppositions144_2,1,human,agent,0.49,27,209
deepseek-r1_prompt1_false-presuppositions144_3,1,human,agent,0.65,25,275
deepseek-r1_prompt1_false-presuppositions144_4,1,human,agent,0.72,28,264
deepseek-r1_prompt1_false-presuppositions144_5,1,human,agent,0.52,27,280
deepseek-r1_prompt2_false-presuppositions144_1,1,human,agent,0.52,20,172
deepseek-r1_prompt2_false-presuppositions144_2,1,human,agent,0.65,27,198
deepseek-r1_prompt2_false-presuppositions144_3,1,human,agent,0.73,25,260
deepseek-r1_prompt2_false-presuppositions144_4,1,human,agent,0.77,28,261
deepseek-r1_prompt2_false-presuppositions144_5,1,human,agent,0.65,27,245
deepseek-r1_prompt3_false-presuppositions144_1,1,human,agent,0.62,20,107
deepseek-r1_prompt3_false-presuppositions144_2,1,human,agent,0.47,27,208
deepseek-r1_prompt3_false-presuppositions144_3,1,human,agent,0.67,25,229
deepseek-r1_prompt3_false-presuppositions144_4,1,human,agent,0.69,28,239
deepseek-r1_prompt3_false-presuppositions144_5,1,human,agent,0.54,27,290
deepseek-r1_prompt4_false-presuppositions144_1,1,human,agent,0.64,20,138
deepseek-r1_prompt4_false-presuppositions144_2,1,human,agent,0.63,27,210
deepseek-r1_prompt4_false-presuppositions144_3,1,human,agent,0.69,25,218
deepseek-r1_prompt4_false-presuppositions144_4,1,human,agent,0.79,28,246
deepseek-r1_prompt4_false-presuppositions144_5,1,human,agent,0.56,27,263
deepseek-r1_prompt0_false-presuppositions145_1,1,human,agent,0.64,15,194
deepseek-r1_prompt0_false-presuppositions145_2,1,human,agent,0.54,20,238
deepseek-r1_prompt0_false-presuppositions145_3,1,human,agent,0.51,20,247
deepseek-r1_prompt0_false-presuppositions145_4,1,human,agent,0.52,20,239
deepseek-r1_prompt0_false-presuppositions145_5,1,human,agent,0.56,20,275
deepseek-r1_prompt2_false-presuppositions145_1,1,human,agent,0.53,15,112
deepseek-r1_prompt2_false-presuppositions145_2,1,human,agent,0.67,20,202
deepseek-r1_prompt2_false-presuppositions145_3,1,human,agent,0.66,20,248
deepseek-r1_prompt2_false-presuppositions145_4,1,human,agent,0.64,20,240
deepseek-r1_prompt2_false-presuppositions145_5,1,human,agent,0.67,20,256
deepseek-r1_prompt3_false-presuppositions145_1,1,human,agent,0.64,15,188
deepseek-r1_prompt3_false-presuppositions145_2,1,human,agent,0.54,20,272
deepseek-r1_prompt3_false-presuppositions145_3,1,human,agent,0.61,20,288
deepseek-r1_prompt3_false-presuppositions145_4,1,human,agent,0.63,20,276
deepseek-r1_prompt3_false-presuppositions145_5,1,human,agent,0.60,20,257
deepseek-r1_prompt4_false-presuppositions145_1,1,human,agent,0.76,15,95
deepseek-r1_prompt4_false-presuppositions145_2,1,human,agent,0.50,20,244
deepseek-r1_prompt4_false-presuppositions145_3,1,human,agent,0.56,20,266
deepseek-r1_prompt4_false-presuppositions145_4,1,human,agent,0.50,20,305
deepseek-r1_prompt4_false-presuppositions145_5,1,human,agent,0.52,20,278
deepseek-r1_prompt0_false-presuppositions146_1,1,human,agent,0.51,14,173
deepseek-r1_prompt0_false-presuppositions146_2,1,human,agent,0.39,23,217
deepseek-r1_prompt0_false-presuppositions146_3,1,human,agent,0.54,21,269
deepseek-r1_prompt0_false-presuppositions146_4,1,human,agent,0.39,27,224
deepseek-r1_prompt0_false-presuppositions146_5,1,human,agent,0.48,29,282
deepseek-r1_prompt1_false-presuppositions146_1,1,human,agent,0.38,14,202
deepseek-r1_prompt1_false-presuppositions146_2,1,human,agent,0.43,23,201
deepseek-r1_prompt1_false-presuppositions146_3,1,human,agent,0.55,21,277
deepseek-r1_prompt1_false-presuppositions146_4,1,human,agent,0.54,27,270
deepseek-r1_prompt1_false-presuppositions146_5,1,human,agent,0.50,29,290
deepseek-r1_prompt2_false-presuppositions146_1,1,human,agent,0.52,14,131
deepseek-r1_prompt2_false-presuppositions146_2,1,human,agent,0.44,23,240
deepseek-r1_prompt2_false-presuppositions146_3,1,human,agent,0.60,21,287
deepseek-r1_prompt2_false-presuppositions146_4,1,human,agent,0.45,27,310
deepseek-r1_prompt2_false-presuppositions146_5,1,human,agent,0.53,29,315
deepseek-r1_prompt3_false-presuppositions146_1,1,human,agent,0.59,14,177
deepseek-r1_prompt3_false-presuppositions146_2,1,human,agent,0.35,23,213
deepseek-r1_prompt3_false-presuppositions146_3,1,human,agent,0.49,21,277
deepseek-r1_prompt3_false-presuppositions146_4,1,human,agent,0.45,27,242
deepseek-r1_prompt3_false-presuppositions146_5,1,human,agent,0.49,29,279
deepseek-r1_prompt4_false-presuppositions146_1,1,human,agent,0.52,14,98
deepseek-r1_prompt4_false-presuppositions146_2,1,human,agent,0.41,23,224
deepseek-r1_prompt4_false-presuppositions146_3,1,human,agent,0.48,21,270
deepseek-r1_prompt4_false-presuppositions146_4,1,human,agent,0.47,27,279
deepseek-r1_prompt4_false-presuppositions146_5,1,human,agent,0.53,29,331
deepseek-r1_prompt0_false-presuppositions147_1,1,human,agent,0.30,15,312
deepseek-r1_prompt0_false-presuppositions147_2,1,human,agent,0.42,20,200
deepseek-r1_prompt0_false-presuppositions147_3,1,human,agent,0.37,20,201
deepseek-r1_prompt0_false-presuppositions147_4,1,human,agent,0.34,20,257
deepseek-r1_prompt0_false-presuppositions147_5,1,human,agent,0.39,20,258
deepseek-r1_prompt1_false-presuppositions147_1,1,human,agent,0.28,15,276
deepseek-r1_prompt1_false-presuppositions147_2,1,human,agent,0.32,20,239
deepseek-r1_prompt1_false-presuppositions147_3,1,human,agent,0.31,20,222
deepseek-r1_prompt1_false-presuppositions147_4,1,human,agent,0.46,20,249
deepseek-r1_prompt1_false-presuppositions147_5,1,human,agent,0.43,20,254
deepseek-r1_prompt2_false-presuppositions147_1,1,human,agent,0.38,15,173
deepseek-r1_prompt2_false-presuppositions147_2,1,human,agent,0.50,20,271
deepseek-r1_prompt2_false-presuppositions147_3,1,human,agent,0.53,20,272
deepseek-r1_prompt2_false-presuppositions147_4,1,human,agent,0.44,20,278
deepseek-r1_prompt2_false-presuppositions147_5,1,human,agent,0.50,20,287
deepseek-r1_prompt3_false-presuppositions147_1,1,human,agent,0.33,15,324
deepseek-r1_prompt3_false-presuppositions147_2,1,human,agent,0.36,20,248
deepseek-r1_prompt3_false-presuppositions147_3,1,human,agent,0.40,20,304
deepseek-r1_prompt3_false-presuppositions147_4,1,human,agent,0.32,20,217
deepseek-r1_prompt3_false-presuppositions147_5,1,human,agent,0.35,20,280
deepseek-r1_prompt4_false-presuppositions147_1,1,human,agent,0.34,15,137
deepseek-r1_prompt4_false-presuppositions147_2,1,human,agent,0.46,20,249
deepseek-r1_prompt4_false-presuppositions147_3,1,human,agent,0.40,20,246
deepseek-r1_prompt4_false-presuppositions147_4,1,human,agent,0.43,20,272
deepseek-r1_prompt4_false-presuppositions147_5,1,human,agent,0.41,20,263
deepseek-r1_prompt0_false-presuppositions148_1,1
deepseek-r1_prompt0_false-presuppositions148_2,1,human,agent,0.42,12,263
deepseek-r1_prompt0_false-presuppositions148_3,1,human,agent,0.65,20,265
deepseek-r1_prompt0_false-presuppositions148_4,1,human,agent,0.58,28,275
deepseek-r1_prompt0_false-presuppositions148_5,1,human,agent,0.50,27,289
deepseek-r1_prompt1_false-presuppositions148_1,1
deepseek-r1_prompt1_false-presuppositions148_2,1,human,agent,0.44,12,255
deepseek-r1_prompt1_false-presuppositions148_3,1,human,agent,0.68,20,261
deepseek-r1_prompt1_false-presuppositions148_4,1,human,agent,0.55,28,297
deepseek-r1_prompt1_false-presuppositions148_5,1,human,agent,0.49,27,300
deepseek-r1_prompt2_false-presuppositions148_1,1
deepseek-r1_prompt2_false-presuppositions148_2,1,human,agent,0.49,12,266
deepseek-r1_prompt2_false-presuppositions148_3,1,human,agent,0.72,20,293
deepseek-r1_prompt2_false-presuppositions148_4,1,human,agent,0.68,28,300
deepseek-r1_prompt2_false-presuppositions148_5,1,human,agent,0.51,27,333
deepseek-r1_prompt3_false-presuppositions148_1,1
deepseek-r1_prompt3_false-presuppositions148_2,1,human,agent,0.37,12,214
deepseek-r1_prompt3_false-presuppositions148_3,1,human,agent,0.64,20,225
deepseek-r1_prompt3_false-presuppositions148_4,1,human,agent,0.55,28,229
deepseek-r1_prompt3_false-presuppositions148_5,1,human,agent,0.58,27,259
deepseek-r1_prompt4_false-presuppositions148_1,1
deepseek-r1_prompt4_false-presuppositions148_2,1,human,agent,0.39,12,198
deepseek-r1_prompt4_false-presuppositions148_3,1,human,agent,0.67,20,288
deepseek-r1_prompt4_false-presuppositions148_4,1,human,agent,0.63,28,278
deepseek-r1_prompt4_false-presuppositions148_5,1,human,agent,0.51,27,267
deepseek-r1_prompt0_false-presuppositions149_1,1,human,agent,0.45,18,254
deepseek-r1_prompt0_false-presuppositions149_2,1,human,agent,0.46,22,275
deepseek-r1_prompt0_false-presuppositions149_3,1,human,agent,0.26,24,302
deepseek-r1_prompt0_false-presuppositions149_4,1,human,agent,0.43,32,300
deepseek-r1_prompt0_false-presuppositions149_5,1,human,agent,0.50,33,314
deepseek-r1_prompt1_false-presuppositions149_1,1,human,agent,0.59,18,311
deepseek-r1_prompt1_false-presuppositions149_2,1,human,agent,0.51,22,249
deepseek-r1_prompt1_false-presuppositions149_3,1,human,agent,0.33,24,306
deepseek-r1_prompt1_false-presuppositions149_4,1,human,agent,0.47,32,338
deepseek-r1_prompt1_false-presuppositions149_5,1,human,agent,0.48,33,289
deepseek-r1_prompt2_false-presuppositions149_1,1,human,agent,0.47,18,146
deepseek-r1_prompt2_false-presuppositions149_2,1,human,agent,0.59,22,288
deepseek-r1_prompt2_false-presuppositions149_3,1,human,agent,0.40,24,290
deepseek-r1_prompt2_false-presuppositions149_4,1,human,agent,0.53,32,306
deepseek-r1_prompt2_false-presuppositions149_5,1,human,agent,0.48,33,336
deepseek-r1_prompt3_false-presuppositions149_1,1,human,agent,0.49,18,233
deepseek-r1_prompt3_false-presuppositions149_2,1,human,agent,0.43,22,247
deepseek-r1_prompt3_false-presuppositions149_3,1,human,agent,0.40,24,283
deepseek-r1_prompt3_false-presuppositions149_4,1,human,agent,0.39,32,311
deepseek-r1_prompt3_false-presuppositions149_5,1,human,agent,0.46,33,280
deepseek-r1_prompt4_false-presuppositions149_1,1,human,agent,0.47,18,104
deepseek-r1_prompt4_false-presuppositions149_2,1,human,agent,0.47,22,229
deepseek-r1_prompt4_false-presuppositions149_3,1,human,agent,0.46,24,280
deepseek-r1_prompt4_false-presuppositions149_4,1,human,agent,0.47,32,306
deepseek-r1_prompt4_false-presuppositions149_5,1,human,agent,0.52,33,310
deepseek-r1_prompt0_false-presuppositions15_1,1,human,agent,0.40,19,270
deepseek-r1_prompt0_false-presuppositions15_2,1,human,agent,0.64,24,245
deepseek-r1_prompt0_false-presuppositions15_3,1,human,agent,0.72,24,263
deepseek-r1_prompt0_false-presuppositions15_4,1,human,agent,0.78,32,267
deepseek-r1_prompt0_false-presuppositions15_5,1,human,agent,0.52,27,232
